area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;upm;id_vivienda;id_hogar;fexp;periodo
1;010150;008702;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201202;010150008702012021;115,743408000961;201909
1;010150;008702;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201203;010150008702012031;115,743408000961;201909
1;010150;008702;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201204;010150008702012041;115,743408000961;201909
1;010150;008702;012;05;1;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201205;010150008702012051;115,743408000961;201909
1;010150;008702;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201206;010150008702012061;115,743408000961;201909
1;010150;008702;012;07;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150008702;01015000870201207;010150008702012071;115,743408000961;201909
1;010150;009203;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150009203;01015000920301202;010150009203012021;95,3244453655394;201909
1;010150;009203;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;010150009203;01015000920301204;010150009203012041;95,3244453655394;201909
1;010150;009203;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150009203;01015000920301205;010150009203012051;95,3244453655394;201909
1;010150;009203;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150009203;01015000920301206;010150009203012061;95,3244453655394;201909
1;010150;009203;012;07;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;010150009203;01015000920301207;010150009203012071;95,3244453655394;201909
1;010150;009203;012;08;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2711;010150009203;01015000920301208;010150009203012081;95,3244453655394;201909
1;010150;009203;012;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150009203;01015000920301210;010150009203012101;95,3244453655394;201909
1;010150;011404;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150011404;01015001140401201;010150011404012011;93,4740665990807;201909
1;010150;011404;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150011404;01015001140401202;010150011404012021;93,4740665990807;201909
1;010150;011404;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150011404;01015001140401203;010150011404012031;93,4740665990807;201909
1;010150;011404;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150011404;01015001140401204;010150011404012041;93,4740665990807;201909
1;010150;011404;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150011404;01015001140401205;010150011404012051;93,4740665990807;201909
1;010150;011404;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150011404;01015001140401206;010150011404012061;93,4740665990807;201909
1;010150;011404;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150011404;01015001140401207;010150011404012071;93,4740665990807;201909
1;010150;011601;012;01;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150011601;01015001160101201;010150011601012011;106,628114687247;201909
1;010150;011601;012;03;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150011601;01015001160101203;010150011601012031;106,628114687247;201909
1;010150;011601;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;010150011601;01015001160101204;010150011601012041;106,628114687247;201909
1;010150;011601;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;010150011601;01015001160101206;010150011601012061;106,628114687247;201909
1;010150;011601;012;08;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150011601;01015001160101208;010150011601012081;106,628114687247;201909
1;010150;011601;012;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150011601;01015001160101209;010150011601012091;106,628114687247;201909
1;010150;012201;012;01;1;3;2;1;2;2;1;2;1;1;2;2;3;1;2;2;2;2;2;2;3;2;2;3;2713;010150012201;01015001220101201;010150012201012011;162,696188015515;201909
1;010150;012201;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150012201;01015001220101202;010150012201012021;162,696188015515;201909
1;010150;012201;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150012201;01015001220101203;010150012201012031;162,696188015515;201909
1;010150;012201;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150012201;01015001220101204;010150012201012041;162,696188015515;201909
1;010150;012201;012;05;1;3;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;2713;010150012201;01015001220101205;010150012201012051;162,696188015515;201909
1;010150;012201;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150012201;01015001220101206;010150012201012061;162,696188015515;201909
1;010150;012201;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150012201;01015001220101207;010150012201012071;162,696188015515;201909
1;010150;012302;009;01;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150012302;01015001230200901;010150012302009011;93,1618037543611;201909
1;010150;012302;009;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150012302;01015001230200902;010150012302009021;93,1618037543611;201909
1;010150;012302;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150012302;01015001230200903;010150012302009031;93,1618037543611;201909
1;010150;012302;009;04;1;2;2;3;3;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;2713;010150012302;01015001230200904;010150012302009041;93,1618037543611;201909
1;010150;012302;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2713;010150012302;01015001230200905;010150012302009051;93,1618037543611;201909
1;010150;012302;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150012302;01015001230200906;010150012302009061;93,1618037543611;201909
1;010150;012302;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150012302;01015001230200907;010150012302009071;93,1618037543611;201909
1;010150;013101;009;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;010150013101;01015001310100901;010150013101009011;100,751144902459;201909
1;010150;013101;009;02;1;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2712;010150013101;01015001310100902;010150013101009021;100,751144902459;201909
1;010150;013101;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150013101;01015001310100903;010150013101009031;100,751144902459;201909
1;010150;013101;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2712;010150013101;01015001310100904;010150013101009041;100,751144902459;201909
1;010150;013101;009;05;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2712;010150013101;01015001310100905;010150013101009051;100,751144902459;201909
1;010150;013101;009;06;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2712;010150013101;01015001310100906;010150013101009061;100,751144902459;201909
1;010150;013101;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;010150013101;01015001310100907;010150013101009071;100,751144902459;201909
1;010150;014003;009;01;1;1;1;2;2;2;2;2;2;2;2;3;2;1;3;2;2;2;2;2;2;2;2;2;2711;010150014003;01015001400300901;010150014003009011;153,47510646311;201909
1;010150;014003;009;02;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2711;010150014003;01015001400300902;010150014003009021;153,47510646311;201909
1;010150;014003;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;010150014003;01015001400300903;010150014003009031;153,47510646311;201909
1;010150;014003;009;04;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;010150014003;01015001400300904;010150014003009041;153,47510646311;201909
1;010150;014003;009;05;1;3;3;2;1;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;2;2711;010150014003;01015001400300905;010150014003009051;153,47510646311;201909
1;010150;014003;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2711;010150014003;01015001400300906;010150014003009061;153,47510646311;201909
1;010150;014003;009;07;1;2;2;1;2;2;2;2;2;2;2;3;3;1;2;2;2;2;2;2;2;3;2;2;2711;010150014003;01015001400300907;010150014003009071;153,47510646311;201909
1;010150;014803;012;01;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301201;010150014803012011;223,194932970474;201909
1;010150;014803;012;02;1;3;3;1;1;3;1;3;1;2;3;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301202;010150014803012021;223,194932970474;201909
1;010150;014803;012;03;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301203;010150014803012031;223,194932970474;201909
1;010150;014803;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301204;010150014803012041;223,194932970474;201909
1;010150;014803;012;05;1;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301205;010150014803012051;223,194932970474;201909
1;010150;014803;012;06;1;3;3;1;1;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301206;010150014803012061;223,194932970474;201909
1;010150;014803;012;07;1;3;3;1;1;3;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150014803;01015001480301207;010150014803012071;223,194932970474;201909
1;010150;014904;009;01;1;2;3;2;3;2;2;3;2;2;3;2;2;3;2;2;2;2;2;2;3;3;3;3;2712;010150014904;01015001490400901;010150014904009011;128,671728986696;201909
1;010150;014904;009;02;1;2;2;3;2;3;2;3;2;2;3;3;2;2;2;2;3;2;2;2;3;3;3;3;2712;010150014904;01015001490400902;010150014904009021;128,671728986696;201909
1;010150;014904;009;03;1;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2712;010150014904;01015001490400903;010150014904009031;128,671728986696;201909
1;010150;014904;009;04;1;2;2;2;2;2;2;1;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2712;010150014904;01015001490400904;010150014904009041;128,671728986696;201909
1;010150;014904;009;05;1;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150014904;01015001490400905;010150014904009051;128,671728986696;201909
1;010150;014904;009;07;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;1;2;2;3;2;3;2;2712;010150014904;01015001490400907;010150014904009071;128,671728986696;201909
1;010150;014904;009;08;1;2;2;2;2;2;3;2;2;3;3;3;3;3;2;2;2;2;2;2;3;3;3;3;2712;010150014904;01015001490400908;010150014904009081;128,671728986696;201909
1;010150;015002;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;2;2711;010150015002;01015001500200901;010150015002009011;137,689546654437;201909
1;010150;015002;009;02;1;3;2;2;2;3;2;2;3;2;2;3;2;1;3;3;3;2;1;1;1;2;2;2;2711;010150015002;01015001500200902;010150015002009021;137,689546654437;201909
1;010150;015002;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2711;010150015002;01015001500200903;010150015002009031;137,689546654437;201909
1;010150;015002;009;04;1;2;2;2;2;1;2;1;1;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2711;010150015002;01015001500200904;010150015002009041;137,689546654437;201909
1;010150;015002;009;05;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2711;010150015002;01015001500200905;010150015002009051;137,689546654437;201909
1;010150;015002;009;06;1;2;3;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2711;010150015002;01015001500200906;010150015002009061;137,689546654437;201909
1;010150;015002;009;07;1;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2;2;2;2;2;3;3;3;3;2711;010150015002;01015001500200907;010150015002009071;137,689546654437;201909
1;010150;016103;009;01;1;3;2;2;2;3;2;3;3;1;2;3;3;3;3;3;2;2;2;2;3;2;3;3;2711;010150016103;01015001610300901;010150016103009011;78,0777779602885;201909
1;010150;016103;009;02;1;2;2;2;2;2;2;2;2;3;2;2;2;1;3;3;3;2;2;2;2;2;2;2;2711;010150016103;01015001610300902;010150016103009021;78,0777779602885;201909
1;010150;016103;009;03;1;2;2;2;2;3;2;3;2;2;2;3;3;2;3;3;2;2;2;2;3;2;3;2;2711;010150016103;01015001610300903;010150016103009031;78,0777779602885;201909
1;010150;016103;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;2;2;2;3;2;3;3;2711;010150016103;01015001610300904;010150016103009041;78,0777779602885;201909
1;010150;016103;009;05;1;3;2;3;2;3;2;2;3;2;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2711;010150016103;01015001610300905;010150016103009051;78,0777779602885;201909
1;010150;016103;009;06;1;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;3;2;3;2;2711;010150016103;01015001610300906;010150016103009061;78,0777779602885;201909
1;010150;016103;009;07;1;3;2;2;2;3;2;2;2;1;2;3;2;1;3;3;3;2;2;2;3;2;3;2;2711;010150016103;01015001610300907;010150016103009071;78,0777779602885;201909
1;010150;016202;012;01;1;2;2;1;2;3;2;3;1;2;2;3;2;1;2;1;2;2;2;2;3;3;3;3;2712;010150016202;01015001620201201;010150016202012011;208,494644985358;201909
1;010150;016202;012;02;1;2;2;1;2;2;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;010150016202;01015001620201202;010150016202012021;208,494644985358;201909
1;010150;016202;012;03;1;3;2;1;2;3;2;1;2;3;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;010150016202;01015001620201203;010150016202012031;208,494644985358;201909
1;010150;016202;012;04;1;2;2;1;2;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;010150016202;01015001620201204;010150016202012041;208,494644985358;201909
1;010150;016202;012;05;1;2;2;2;2;3;2;2;2;2;3;3;2;1;1;1;2;2;2;2;2;2;3;3;2712;010150016202;01015001620201205;010150016202012051;208,494644985358;201909
1;010150;016202;012;06;1;2;2;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;010150016202;01015001620201206;010150016202012061;208,494644985358;201909
1;010150;016202;012;07;1;2;2;1;2;3;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;010150016202;01015001620201207;010150016202012071;208,494644985358;201909
1;010150;016203;012;01;1;2;2;1;2;3;1;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;3;3;2712;010150016203;01015001620301201;010150016203012011;81,174964309159;201909
1;010150;016203;012;02;1;2;2;2;2;3;2;1;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;010150016203;01015001620301202;010150016203012021;81,174964309159;201909
1;010150;016203;012;03;1;2;2;2;2;3;1;2;2;2;2;3;2;1;2;1;2;2;2;2;3;3;3;3;2712;010150016203;01015001620301203;010150016203012031;81,174964309159;201909
1;010150;016203;012;04;1;2;2;1;2;3;2;1;2;2;2;3;2;3;2;3;2;2;2;2;2;2;3;3;2712;010150016203;01015001620301204;010150016203012041;81,174964309159;201909
1;010150;016203;012;05;1;3;3;1;2;3;1;2;2;1;2;2;2;2;2;3;2;2;2;2;2;2;3;3;2712;010150016203;01015001620301205;010150016203012051;81,174964309159;201909
1;010150;016203;012;06;1;2;2;1;2;3;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2712;010150016203;01015001620301206;010150016203012061;81,174964309159;201909
1;010150;016203;012;07;1;2;2;1;2;3;1;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2712;010150016203;01015001620301207;010150016203012071;81,174964309159;201909
1;010150;017102;012;01;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;2713;010150017102;01015001710201201;010150017102012011;179,991655648386;201909
1;010150;017102;012;02;1;2;2;2;2;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;010150017102;01015001710201202;010150017102012021;179,991655648386;201909
1;010150;017102;012;03;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;3;3;3;3;2713;010150017102;01015001710201203;010150017102012031;179,991655648386;201909
1;010150;017102;012;04;1;3;1;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;2;1;3;3;3;3;2713;010150017102;01015001710201204;010150017102012041;179,991655648386;201909
1;010150;017102;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150017102;01015001710201205;010150017102012051;179,991655648386;201909
1;010150;017102;012;06;1;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;010150017102;01015001710201206;010150017102012061;179,991655648386;201909
1;010150;017102;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150017102;01015001710201207;010150017102012071;179,991655648386;201909
1;010150;017503;012;01;1;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;010150017503;01015001750301201;010150017503012011;116,855491127058;201909
1;010150;017503;012;02;1;2;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;010150017503;01015001750301202;010150017503012021;116,855491127058;201909
1;010150;017503;012;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150017503;01015001750301203;010150017503012031;116,855491127058;201909
1;010150;017503;012;04;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150017503;01015001750301204;010150017503012041;116,855491127058;201909
1;010150;017503;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150017503;01015001750301205;010150017503012051;116,855491127058;201909
1;010150;017503;012;06;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150017503;01015001750301206;010150017503012061;116,855491127058;201909
1;010150;017503;012;07;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;010150017503;01015001750301207;010150017503012071;116,855491127058;201909
1;010150;018403;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301201;010150018403012011;112,280788891301;201909
1;010150;018403;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301202;010150018403012021;112,280788891301;201909
1;010150;018403;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301203;010150018403012031;112,280788891301;201909
1;010150;018403;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301204;010150018403012041;112,280788891301;201909
1;010150;018403;012;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301205;010150018403012051;112,280788891301;201909
1;010150;018403;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301206;010150018403012061;112,280788891301;201909
1;010150;018403;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;010150018403;01015001840301207;010150018403012071;112,280788891301;201909
1;010150;019001;012;01;1;2;2;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2712;010150019001;01015001900101201;010150019001012011;166,344119822364;201909
1;010150;019001;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2712;010150019001;01015001900101202;010150019001012021;166,344119822364;201909
1;010150;019001;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2712;010150019001;01015001900101203;010150019001012031;166,344119822364;201909
1;010150;019001;012;04;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;010150019001;01015001900101204;010150019001012041;166,344119822364;201909
1;010150;019001;012;05;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150019001;01015001900101205;010150019001012051;166,344119822364;201909
1;010150;019001;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2712;010150019001;01015001900101206;010150019001012061;166,344119822364;201909
1;010150;019001;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150019001;01015001900101207;010150019001012071;166,344119822364;201909
1;010150;020001;012;01;1;3;3;1;1;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150020001;01015002000101201;010150020001012011;76,7705653623027;201909
1;010150;020001;012;02;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150020001;01015002000101202;010150020001012021;76,7705653623027;201909
1;010150;020001;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;3;2712;010150020001;01015002000101203;010150020001012031;76,7705653623027;201909
1;010150;020001;012;04;1;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;1;2;2;3;3;2712;010150020001;01015002000101204;010150020001012041;76,7705653623027;201909
1;010150;020001;012;05;1;2;2;1;1;3;2;3;2;1;1;3;3;2;3;3;3;2;2;2;3;3;3;3;2712;010150020001;01015002000101205;010150020001012051;76,7705653623027;201909
1;010150;020001;012;06;1;2;3;1;1;1;1;2;2;3;2;2;1;1;1;2;1;2;2;1;3;3;3;3;2712;010150020001;01015002000101206;010150020001012061;76,7705653623027;201909
1;010150;020001;012;07;1;3;3;1;1;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150020001;01015002000101207;010150020001012071;76,7705653623027;201909
1;010150;020801;009;01;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2713;010150020801;01015002080100901;010150020801009011;99,6384320878858;201909
1;010150;020801;009;02;1;3;1;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;1;2;2;2713;010150020801;01015002080100902;010150020801009021;99,6384320878858;201909
1;010150;020801;009;03;1;2;2;1;1;2;2;2;1;1;1;3;2;2;2;2;2;2;2;2;3;2;3;2;2713;010150020801;01015002080100903;010150020801009031;99,6384320878858;201909
1;010150;020801;009;04;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150020801;01015002080100904;010150020801009041;99,6384320878858;201909
1;010150;020801;009;05;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;010150020801;01015002080100905;010150020801009051;99,6384320878858;201909
1;010150;020801;009;06;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;010150020801;01015002080100906;010150020801009061;99,6384320878858;201909
1;010150;020801;009;07;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;010150020801;01015002080100907;010150020801009071;99,6384320878858;201909
1;010150;021202;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201201;010150021202012011;104,736152368346;201909
1;010150;021202;012;02;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201202;010150021202012021;104,736152368346;201909
1;010150;021202;012;03;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201203;010150021202012031;104,736152368346;201909
1;010150;021202;012;04;1;3;3;1;1;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201204;010150021202012041;104,736152368346;201909
1;010150;021202;012;05;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201205;010150021202012051;104,736152368346;201909
1;010150;021202;012;06;1;3;3;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201206;010150021202012061;104,736152368346;201909
1;010150;021202;012;08;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;010150021202;01015002120201208;010150021202012081;104,736152368346;201909
1;010150;021601;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;010150021601;01015002160100901;010150021601009011;81,907707230473;201909
1;010150;021601;009;03;1;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;010150021601;01015002160100903;010150021601009031;81,907707230473;201909
1;010150;021601;009;04;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2712;010150021601;01015002160100904;010150021601009041;81,907707230473;201909
1;010150;021601;009;05;1;2;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;010150021601;01015002160100905;010150021601009051;81,907707230473;201909
1;010150;021601;009;06;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;010150021601;01015002160100906;010150021601009061;81,907707230473;201909
